                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     50,                0.70562,                0.80876,                 1.0386,                0.74705,                0.41783,                0.50737,                0.29008,                0.84502,                 1.0585,                 1.2097,              0.0053608,              0.0053608,              0.0053608
                     51,                0.70096,                0.80445,                 1.0342,                0.70164,                0.43583,                0.49805,                0.27724,                0.87404,                 1.0432,                 1.2437,              0.0052055,              0.0052055,              0.0052055
                     52,                0.69076,                0.79272,                 1.0369,                0.70011,                0.44247,                0.50678,                0.28349,                 0.8664,                 1.0561,                 1.2478,                0.00505,                0.00505,                0.00505
                     53,                0.69255,                0.78805,                 1.0313,                0.72222,                0.44418,                0.51517,                0.28816,                0.85882,                0.98538,                 1.2344,              0.0048945,              0.0048945,              0.0048945
                     54,                0.67881,                0.77175,                 1.0279,                0.71059,                0.43562,                0.50724,                0.28389,                0.86062,                 1.0213,                  1.229,              0.0047392,              0.0047392,              0.0047392
                     55,                0.68259,                0.77886,                 1.0228,                0.71866,                 0.4504,                0.51917,                0.29691,                0.83012,                0.98969,                 1.2059,              0.0045842,              0.0045842,              0.0045842
                     56,                0.67746,                0.77353,                 1.0217,                0.72318,                0.43663,                0.51421,                0.29014,                0.85161,                 1.0071,                 1.2293,              0.0044296,              0.0044296,              0.0044296
                     57,                0.67494,                0.75957,                 1.0172,                0.73046,                0.44539,                0.52046,                0.29709,                0.82246,                0.97011,                 1.1963,              0.0042756,              0.0042756,              0.0042756
                     58,                0.66983,                0.75724,                 1.0184,                0.71448,                0.46325,                0.52441,                0.29162,                  0.847,                0.97549,                 1.2248,              0.0041225,              0.0041225,              0.0041225
                     59,                0.66672,                0.75226,                 1.0189,                0.72607,                0.44584,                0.51826,                0.29285,                0.83624,                 0.9801,                 1.2151,              0.0039702,              0.0039702,              0.0039702
                     60,                0.66762,                0.75558,                 1.0166,                0.69964,                0.45168,                0.51663,                 0.2863,                0.85567,                 1.0143,                 1.2445,               0.003819,               0.003819,               0.003819
                     61,                0.66585,                0.74126,                 1.0126,                0.69527,                0.46003,                 0.5238,                0.29726,                0.82996,                  1.001,                  1.211,               0.003669,               0.003669,               0.003669
                     62,                0.64368,                0.72268,                 1.0048,                0.73049,                0.44804,                0.51383,                0.29011,                0.85229,                0.98301,                 1.2401,              0.0035204,              0.0035204,              0.0035204
                     63,                 0.6543,                0.72749,                 1.0093,                0.74478,                0.44933,                0.51996,                0.29645,                 0.8349,                0.95155,                 1.2269,              0.0033732,              0.0033732,              0.0033732
                     64,                0.65647,                0.73422,                 1.0059,                0.72533,                 0.4549,                0.51925,                0.29447,                0.83387,                0.96588,                 1.2186,              0.0032278,              0.0032278,              0.0032278
                     65,                 0.6417,                0.71396,                0.99858,                0.71884,                0.45468,                0.52221,                0.29659,                0.83597,                0.95532,                 1.2267,              0.0030841,              0.0030841,              0.0030841
                     66,                0.65172,                0.72039,                 1.0034,                0.71667,                0.44498,                0.51172,                0.28677,                0.85685,                0.99905,                 1.2417,              0.0029424,              0.0029424,              0.0029424
                     67,                0.64307,                0.70751,                0.99896,                0.71809,                0.44804,                0.52182,                0.29833,                0.83582,                0.97411,                 1.2256,              0.0028027,              0.0028027,              0.0028027
                     68,                0.63665,                 0.7006,                 1.0003,                0.71597,                0.46666,                0.52642,                0.30242,                0.82836,                0.93449,                 1.2186,              0.0026653,              0.0026653,              0.0026653
                     69,                0.62881,                0.68916,                 0.9906,                0.71623,                0.46779,                0.52588,                0.29886,                0.83549,                0.94043,                 1.2198,              0.0025302,              0.0025302,              0.0025302
                     70,                0.63589,                0.69972,                0.99895,                0.71827,                 0.4609,                0.52483,                0.29733,                 0.8373,                 0.9382,                 1.2172,              0.0023977,              0.0023977,              0.0023977
                     71,                0.62895,                 0.6842,                0.99377,                 0.7122,                0.46768,                0.53132,                 0.3012,                0.83501,                0.95724,                 1.2225,              0.0022677,              0.0022677,              0.0022677
                     72,                0.63144,                0.68701,                 0.9932,                0.72208,                 0.4669,                0.53701,                0.30624,                0.82408,                0.96249,                 1.2097,              0.0021405,              0.0021405,              0.0021405
                     73,                0.62614,                0.68248,                0.99193,                0.73474,                0.45554,                0.52996,                0.30361,                0.83754,                0.96141,                 1.2252,              0.0020161,              0.0020161,              0.0020161
                     74,                0.62233,                0.67167,                 0.9907,                0.71583,                0.45511,                0.52784,                0.30252,                 0.8292,                0.97081,                 1.2145,              0.0018948,              0.0018948,              0.0018948
                     75,                 0.6263,                0.68337,                0.98709,                0.71588,                0.46561,                0.52815,                0.30349,                0.82974,                0.95724,                 1.2116,              0.0017765,              0.0017765,              0.0017765
                     76,                0.61791,                0.66777,                0.98723,                0.70417,                0.45832,                0.52579,                0.30094,                0.83426,                0.95979,                 1.2146,              0.0016615,              0.0016615,              0.0016615
                     77,                 0.6207,                0.67166,                0.98437,                 0.7003,                0.45918,                0.52378,                0.30087,                0.82498,                0.95188,                 1.2059,              0.0015498,              0.0015498,              0.0015498
                     78,                0.61957,                0.66669,                0.98406,                0.70988,                0.46137,                0.52579,                 0.3008,                0.82508,                0.94762,                 1.2121,              0.0014416,              0.0014416,              0.0014416
                     79,                0.61013,                0.65774,                0.98445,                0.70648,                0.46209,                0.52709,                0.30094,                0.82485,                0.94459,                 1.2081,               0.001337,               0.001337,               0.001337
                     80,                0.60821,                0.65245,                0.98175,                0.71976,                 0.4699,                0.54078,                0.31137,                0.81007,                0.92245,                 1.1957,               0.001236,               0.001236,               0.001236
                     81,                  0.612,                0.66134,                0.98099,                0.72169,                 0.4639,                0.53075,                0.30462,                0.81906,                 0.9418,                 1.2024,              0.0011387,              0.0011387,              0.0011387
                     82,                 0.6004,                0.64249,                0.97698,                0.70575,                0.46111,                0.52687,                0.30175,                0.82733,                0.95803,                 1.2108,              0.0010454,              0.0010454,              0.0010454
                     83,                 0.6074,                0.64528,                0.97753,                0.72305,                0.46544,                0.53141,                0.30529,                0.81599,                0.92897,                 1.1987,             0.00095595,             0.00095595,             0.00095595
                     84,                0.60583,                0.64803,                0.97937,                0.72346,                0.45237,                0.52373,                0.30154,                0.82523,                0.95641,                 1.2022,             0.00087058,             0.00087058,             0.00087058
                     85,                0.60404,                0.64227,                0.97482,                0.71079,                0.46454,                0.53139,                0.30377,                0.82166,                0.94648,                 1.2008,             0.00078933,             0.00078933,             0.00078933
                     86,                0.59459,                0.63018,                0.97312,                0.71799,                0.45768,                0.52764,                 0.3011,                0.82648,                0.95215,                 1.2064,             0.00071228,             0.00071228,             0.00071228
                     87,                0.59267,                0.63056,                0.97143,                0.71398,                0.46411,                0.53159,                0.30421,                 0.8221,                0.95206,                 1.2035,             0.00063952,             0.00063952,             0.00063952
                     88,                0.59872,                 0.6323,                 0.9752,                0.71089,                0.46711,                 0.5314,                0.30586,                0.81845,                0.94886,                 1.2019,             0.00057111,             0.00057111,             0.00057111
                     89,                0.59457,                0.63551,                0.97273,                0.70909,                 0.4624,                0.52764,                0.30355,                0.82478,                0.96349,                 1.2092,             0.00050711,             0.00050711,             0.00050711
                     90,                 0.5918,                0.62876,                 0.9714,                0.70829,                0.46719,                0.53084,                0.30507,                0.81609,                0.94903,                 1.2032,             0.00044761,             0.00044761,             0.00044761
                     91,                0.58776,                 0.6136,                0.95026,                0.71805,                0.46547,                0.53194,                0.30617,                0.81951,                0.95275,                 1.2037,             0.00039264,             0.00039264,             0.00039264
                     92,                0.59145,                0.62042,                0.94844,                0.71738,                0.46154,                0.53052,                0.30371,                0.82637,                0.96318,                 1.2061,             0.00034227,             0.00034227,             0.00034227
                     93,                0.59402,                0.61754,                 0.9525,                0.71478,                0.46025,                0.52659,                0.30188,                0.83017,                0.96506,                 1.2102,             0.00029655,             0.00029655,             0.00029655
                     94,                0.58403,                0.60878,                0.95008,                0.70835,                0.46004,                0.52606,                0.30093,                0.82955,                0.96977,                 1.2083,             0.00025551,             0.00025551,             0.00025551
                     95,                0.58617,                0.61697,                0.95403,                0.70441,                0.46261,                0.52586,                0.30139,                0.82983,                0.96907,                 1.2098,             0.00021921,             0.00021921,             0.00021921
                     96,                 0.5944,                0.62164,                0.95099,                0.71251,                0.46432,                0.52785,                0.30335,                0.82626,                0.96304,                 1.2073,             0.00018768,             0.00018768,             0.00018768
                     97,                0.57862,                 0.6039,                0.94821,                0.71496,                 0.4639,                0.52947,                0.30327,                0.82513,                0.95861,                  1.205,             0.00016094,             0.00016094,             0.00016094
                     98,                0.58064,                0.59818,                0.94488,                0.71174,                0.46187,                0.52783,                0.30376,                0.82226,                0.95728,                  1.203,             0.00013903,             0.00013903,             0.00013903
                     99,                0.57949,                0.59935,                0.94925,                0.71467,                0.46068,                0.52832,                0.30461,                0.82089,                0.95856,                 1.2025,             0.00012197,             0.00012197,             0.00012197
                    100,                0.57944,                0.60353,                0.94824,                0.71081,                0.45575,                0.52702,                0.30353,                0.82153,                0.96064,                 1.2036,             0.00010977,             0.00010977,             0.00010977
