                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     60,                 1.0481,                 1.0216,                 1.1684,                0.86277,                0.80277,                0.89718,                0.63356,                 1.0402,                0.79944,                 1.2335,               0.004258,               0.004258,               0.004258
                     61,                 1.0502,                 1.0342,                 1.1735,                 0.8974,                0.81266,                0.90057,                 0.6262,                 1.0067,                0.78352,                 1.2127,               0.004159,               0.004159,               0.004159
                     62,                 1.0434,                 1.0261,                 1.1711,                0.88637,                0.82731,                0.89653,                0.63725,                 1.0102,                 0.7579,                 1.2166,                0.00406,                0.00406,                0.00406
                     63,                 1.0387,                0.98536,                   1.17,                0.88965,                0.86225,                0.90675,                0.65568,                 1.0006,                0.76094,                 1.2019,               0.003961,               0.003961,               0.003961
                     64,                 1.0028,                 1.0006,                 1.1446,                0.88649,                0.85305,                0.89859,                0.63805,                 1.0065,                0.76858,                 1.2091,               0.003862,               0.003862,               0.003862
                     65,                0.99912,                0.96042,                 1.1459,                0.90048,                0.82778,                0.89689,                0.64333,                0.99383,                0.78631,                 1.2041,               0.003763,               0.003763,               0.003763
                     66,                0.98754,                0.95969,                 1.1355,                0.89322,                0.84583,                0.90262,                0.63611,                0.99502,                0.78803,                 1.1941,               0.003664,               0.003664,               0.003664
                     67,                 1.0224,                0.97597,                 1.1596,                0.83939,                0.86574,                0.89836,                 0.6443,                0.98909,                0.75662,                 1.1797,               0.003565,               0.003565,               0.003565
                     68,                0.98648,                 0.9453,                 1.1284,                0.88386,                0.80591,                0.89198,                0.65439,                0.98719,                0.76749,                 1.1973,               0.003466,               0.003466,               0.003466
                     69,                0.99891,                0.94679,                 1.1435,                0.89231,                0.79393,                0.89233,                0.65699,                0.98526,                0.75014,                 1.1911,               0.003367,               0.003367,               0.003367
                     70,                 1.0002,                0.96302,                 1.1489,                0.87753,                0.82669,                0.89253,                0.64283,                 0.9978,                0.75038,                 1.1967,               0.003268,               0.003268,               0.003268
                     71,                0.97115,                0.90915,                 1.1325,                0.89827,                0.84501,                0.90198,                0.65041,                 1.0129,                0.76049,                 1.2118,               0.003169,               0.003169,               0.003169
                     72,                0.96848,                 0.8964,                  1.123,                0.87368,                0.87074,                   0.91,                0.65912,                 1.0023,                0.71186,                 1.2148,                0.00307,                0.00307,                0.00307
                     73,                0.97135,                0.90003,                 1.1325,                0.86409,                0.88152,                0.91829,                0.65384,                0.97738,                0.72332,                 1.1806,               0.002971,               0.002971,               0.002971
                     74,                0.95868,                0.88052,                 1.1212,                0.91058,                0.87168,                0.92053,                0.67242,                0.96349,                0.69986,                  1.177,               0.002872,               0.002872,               0.002872
                     75,                 0.9523,                0.86634,                 1.1194,                0.88366,                 0.8877,                0.91484,                0.66987,                0.96517,                0.69312,                 1.1796,               0.002773,               0.002773,               0.002773
                     76,                0.95234,                0.88376,                 1.1196,                0.89589,                0.86084,                 0.9205,                0.66776,                0.98663,                0.69543,                 1.1959,               0.002674,               0.002674,               0.002674
                     77,                0.94391,                0.87926,                 1.1153,                0.89022,                0.88227,                0.91857,                0.67847,                0.96765,                0.67074,                 1.1807,               0.002575,               0.002575,               0.002575
